arnBCL2	arnBID	arnCAMK1D	arnCARD10	arnCASP1	arnCLCA1	arnDAP	arnGLRX2	arnIL1F10	arnIL6	arnLGALS3	arnSERPINB2	MIR143	MIR146A	MIR148A	MIR15A	MIR15B	MIR16_2	MIR17	MIR18A	MIR192	MIR195	MIR200B	MIR200C	MIR20A	MIR21	MIR224	MIR29A	MIR29C	MIR34A	MIR34B	MIR34C	MIR448	MIR449A	MIRLET7A1	MIRLET7C	tfAR	tfATF1	tfBRCA1	tfCEBPA	tfCEBPB	tfCEBPD	tfCREB1	tfE2F1	tfE2F4	tfEGR1	tfESR1	tfETS1	tfFOXA1	tfGATA1	tfGATA2	tfGATA3	tfGLI1	tfGLI2	tfJUN	tfJUND	tfMYB	tfMYBL1	tfMYC	tfNFIC	tfNFKB1	tfNFKB2	tfPGR	tfPPARG	tfRARA	tfRARB	tfRARG	tfREL	tfRELA	tfSP1	tfSTAT3	tfSTAT5A	tfTFAP2A	tfTFAP2C	tfTP53	tfUSF1	tfWT1	tfYBX1
0.335176	0.358837	0.0531364	-0.206892	0.184665	-0.345267	-0.0814454	-0.132431	0.07598	-0.282616	-0.255232	0.502235	0.197836	0.153362	0.185124	-0.0194933	-0.00866787	-0.0341934	-0.00719507	0.0999016	0.0166394	-0.0795326	-0.0537591	-0.129919	0.0624174	-0.0596984	-0.293614	0.03865	0.0984025	-0.020442	0.144634	0.0212703	0.0116739	0.127832	-0.18011	-0.169293	0.0785706	-0.00672037	-0.0596932	0.0282869	0.0759249	-0.0379182	-0.0598429	-0.0825567	0.0121515	-0.176433	-0.135928	-0.037003	0.0247653	0.020304	0.0486098	0.0561333	-0.0421037	-0.151963	-0.131077	-0.047964	0.154434	-0.098747	0.0464586	0.0126941	-0.0656054	0.0740269	0.0419601	-0.100667	0.023262	0.0677556	-0.053273	-0.0520966	-0.0556188	-0.0520968	-0.123693	0.0289914	-0.194109	0.162847	0.277603	0.00667611	0.0566817	-0.0222545
0.165036	0.370222	-0.24773	-0.30182	0.255683	-0.182146	0.226942	0.190517	-0.375021	-0.00904715	0.336428	0.193769	0.197836	0.632305	0.185124	0.0965628	0.210423	0.130742	0.144527	0.146324	-0.0184605	0.122009	0.214585	0.171827	0.111104	-0.0189372	-0.10566	0.029592	0.0565091	0.00927971	-0.0121837	0.00428646	0.0326206	0.0242309	0.0735154	0.0481001	0.0649836	-0.0429525	-0.0166675	0.0214934	0.040825	-0.0526375	0.0352665	-0.0157537	-0.0150226	0.00359562	0.0214557	-0.0551191	-0.180173	0.00898143	-0.0147964	0.055001	0.0179058	-0.0761016	0.0704639	0.0222358	0.0955566	-0.247072	0.0758972	-0.076754	-0.0259765	-0.0607114	0.0181828	-0.0451864	0.00854269	0.0654911	-0.0566697	-0.0532289	-0.0476931	-0.0226581	-0.0897255	-0.00384401	-0.0820158	-0.0296361	-0.12095	-0.0216303	0.0895171	0.051342
0.273984	-0.290153	-0.446106	-0.313367	0.289609	0.0967478	-0.31363	-0.687394	-0.106333	0.135709	-0.0411979	-0.535222	0.129901	0.373019	0.163985	0.0181541	-0.0290484	0.0118554	-0.046824	-0.0563495	0.0290942	0.016709	-0.0484828	0.0251997	-0.0677918	-0.0183711	0.358564	-0.0100369	-0.0318067	-0.0660152	0.237478	0.0274977	0.0184675	0.0921662	-0.157464	-0.153441	0.0627191	-0.0214397	0.0852353	-0.0136065	0.0532798	0.0821007	-0.00775918	-0.016886	0.018945	0.174566	0.0157945	-0.0754997	-0.268489	0.0101137	0.0689904	0.032356	0.0292283	-0.0194889	-0.0699357	-0.00493831	0.0763083	-0.0625149	-0.0746927	0.00250385	0.0045944	0.0162819	0.0306376	-0.276166	0.0334523	0.0654911	-0.0555375	0.0939642	-0.00240288	-0.0147324	0.454889	0.111646	-0.0774868	0.0858539	0.293455	-0.0103077	-0.0984372	0.0162422
0.178415	-0.0986187	-0.0687808	-0.301569	-0.0268696	0.0491344	0.432468	-0.171261	-0.213255	-0.280074	0.0821208	0.222678	0.197836	-0.00288928	0.185124	0.11666	0.0139772	0.0503521	0.191516	0.133869	0.0755166	0.0891733	-0.238702	-0.211441	0.126956	0.0557916	0.358564	0.0935644	0.136899	0.0559852	0.1101	-0.0262844	0.0530012	0.127832	0.0599283	-0.0130417	0.0638513	0.079331	-0.0619577	0.0407417	0.0804539	-0.00281835	-0.0405946	0.00575913	-0.00822906	0.117953	0.018059	-0.094748	0.0383523	0.0135104	0.0146422	-0.00387618	0.00205421	-0.055721	-0.118623	0.0324261	0.16236	-0.167815	0.0328715	-0.00428968	-0.0893827	-0.0731662	0.0272408	-0.0655669	-0.0197637	0.0768137	0.0565557	0.00564833	-0.0680736	0.0271611	-0.0104676	0.067488	0.0572515	0.0405637	0.0568136	0.0247922	-0.116553	-0.015461
-0.279677	-0.511811	0.0976782	-0.695513	-0.133902	-0.105673	0.0380757	0.0101361	0.0962237	0.203281	-0.443019	-0.00498759	-0.389804	0.253	0.0288731	0.00117032	0.395547	0.236789	0.249261	0.301443	-0.0136484	0.235234	-0.239075	-0.24088	0.275281	-0.0415823	0.358564	-0.010603	0.170867	-0.016196	-0.21146	-0.125923	-0.27422	-0.200522	0.0769122	0.0107357	-0.00181943	0.0736697	-0.0223288	-0.00907751	0.00232836	-0.0141409	0.0194149	-0.039531	-0.00822906	0.14626	0.0157945	0.0230064	0.0428814	-0.00347337	0.0350228	0.0346205	-0.0285167	-0.0296792	-0.0801259	0.0358228	0.145376	-0.162153	0.0317392	-0.09487	-0.0316377	-0.132043	0.0261086	-0.00895423	-0.0978892	-0.00470865	-0.053273	-0.0260548	0.0587389	0.018103	-0.0693449	0.0312559	0.0821611	-0.016049	-0.0247087	0.0259244	0.0929138	0.0943677
-0.482208	-0.0851278	-0.215534	-0.424873	-0.0235943	-0.170946	-0.160928	0.275539	0.209263	-0.0974279	-0.109989	0.249846	0.197836	0.337919	0.185124	0.120906	0.14362	0.0756353	0.131506	0.11915	-0.0408225	0.108422	-0.140943	0.0370884	0.0884593	-0.0282783	0.358564	-0.0502319	-0.124652	-0.00572267	-0.275433	-0.157626	0.0179013	-0.0487995	0.102954	0.0933903	0.0638513	0.00686668	-0.0200643	0.0497997	0.0827184	-0.0594311	0.033002	0.0974717	-0.0240806	-0.000933402	0.0101332	-0.0347385	0.00778147	-0.0113991	0.0418163	0.0448108	0.00431871	-0.137243	-0.0472906	-0.0139963	0.143111	-0.0613826	0.0181522	0.0364715	0.0317685	-0.0154212	0.0261086	-0.0904765	-0.0503345	0.0541686	-0.00232151	0.00791284	0.0428873	0.00451596	-0.00593863	-0.0344149	0.162551	0.0858539	-0.0801892	0.0485695	0.0940461	0.0649291
-0.176889	-0.264837	0.383207	-0.640899	-0.34996	-0.288009	0.128985	0.564851	0.63178	-0.415813	-0.289887	0.10116	0.197836	-0.195373	0.185124	0.00654853	0.0654948	0.0424263	0.0964062	0.0466857	0.158454	0.0235025	-0.143592	0.0223691	0.0284498	-0.0475266	-0.264176	-0.00664015	0.0123512	-0.00713798	-0.0455852	0.0297622	0.0433771	0.127832	-0.00234565	-0.0402158	-0.0346548	-0.027101	0.0252259	0.0180966	-0.0225812	-0.0922664	0.00809239	-0.00103439	-0.0116258	0.100969	0.01353	-0.0403998	-0.00693784	0.00105565	0.0508743	-0.0367116	-0.00134256	-0.0443985	-0.0042649	-0.0558898	0.134053	-0.0625149	-0.0463863	0.0183554	-0.0214474	-0.0493888	-0.0225784	-0.0293348	-0.0650538	-0.0352795	-0.0929019	0.0305579	-0.0159899	-0.0339807	-0.00480638	0.0742815	-0.0220063	0.00772834	-0.0190475	-0.0442753	0.0781945	0.0785162
0.051362	-0.237418	0.0756839	-0.471417	-0.0968391	0.268623	-0.109612	-0.0502574	0.443996	-0.790505	-0.35995	0.151199	0.197836	-0.308598	0.0673698	-0.197823	-0.151898	-0.104767	-0.0926803	-0.0506882	0.00871361	-0.0863261	-0.398723	-0.281075	-0.037221	0.12033	-0.247192	-0.00437564	-0.0306745	-0.065166	-0.136166	-0.0251522	0.0173352	-0.103714	-0.0736777	-0.0605963	0.0434707	0.097447	0.0886321	0.0418739	0.0113864	-0.0786794	-0.0677687	0.0397268	0.0970706	-0.127746	0.0157945	-0.121922	0.0360878	-0.00347337	-0.00460613	0.0448108	-0.0137974	-0.00816636	-0.169574	-0.0241866	0.160095	-0.15536	-0.00902191	-0.00542193	-0.0440925	-0.0697694	0.0283731	0.00576508	0.0459071	0.0711524	-0.00458602	0.0599965	-0.125819	0.0316901	-0.0104676	-0.00384401	0.165948	0.145863	0.0149202	0.046305	-0.0791888	0.0128454
0.291245	0.233534	-0.0322495	-0.257588	0.104057	-0.275274	0.803511	-0.224046	-0.0529925	-0.641779	0.0885611	-1.16167	0.197836	0.148833	0.185124	0.0504234	-0.0533919	-0.0451423	0.0358306	0.111224	0.209689	-0.00140706	0.524064	0.0280303	0.0703432	0.0699448	0.00530069	-0.00664015	-0.0703034	0.0112612	0.0563177	-0.0693101	0.051869	0.127832	-0.0861325	-0.126267	0.0649836	-0.0633331	0.0625903	0.0633868	6.39E-05	0.025488	-0.0100237	-0.025944	-0.0591805	-0.0858525	-5.71E-05	-0.107203	0.0621297	0.00784918	-0.0555576	-0.11144	0.0326251	0.0507109	-0.0506873	-0.00946733	0.132921	-0.0172247	0.0407973	-0.0212735	-0.0316377	-0.0709017	0.0295053	-0.0893443	0.0436426	0.0462428	-0.0793148	-0.0192613	-0.0397673	-0.044171	-0.0885932	0.0640913	-0.142025	0.175302	0.0919135	0.0146019	-0.066734	-0.00300616
-0.195252	-0.488127	0.490675	-0.305617	-0.197771	0.14732	-0.101467	0.276613	0.157998	-1.02733	0.00649032	0.30904	0.197836	-0.130834	0.185124	-0.0112845	0.00435306	-0.0326875	-0.0304063	-0.0269109	-0.0835651	-0.0421682	-0.271911	-0.167284	-0.0474112	-0.0390347	-0.12038	-0.0575916	-0.0782291	0.00559988	-0.20127	-0.0308134	0.00544654	-0.0646511	0.0123737	0.0197937	0.0627191	0.0249828	-0.0234611	0.0339482	0.0113864	-0.0164054	-0.03833	-0.0587794	0.00422574	0.0285052	0.0191912	-0.0936158	0.0179718	-0.0113991	0.0237002	-0.029918	-0.0126651	0.0665624	-0.093713	-0.0287157	0.120466	-0.21084	-0.0429895	0.00476836	-0.0848537	-0.099208	0.0306376	-0.126709	-0.0186314	0.0734169	0.057688	-0.018129	-0.00127062	-0.0226581	0.00991293	0.0890009	0.16708	0.162847	0.105501	0.0157341	0.0838558	-0.144538
-0.0630801	-0.212586	-0.231461	-0.132878	-0.122579	-0.106087	-0.360056	-0.203638	-0.239928	-0.155887	-0.0655723	0.289951	0.197836	-0.445601	0.185124	-0.0087369	-0.0386726	-0.0217386	0.0222435	0.061405	0.0302264	0.00538647	-0.317574	-0.0393388	0.011466	-0.0279952	-0.223415	-0.068348	-0.125784	-0.111305	-0.270904	-0.0993148	0.00318203	-0.0742752	-0.026123	-0.041348	0.0774384	0.0340408	0.0512677	0.0520642	0.049883	0.0571911	0.0148859	0.0770912	0.00875476	0.00925689	0.0146622	-0.142303	-0.00807009	0.0101137	0.0293615	0.032356	0.0122445	-0.0681758	-0.15259	0.00525198	0.163492	-0.0432665	0.0158877	0.0160909	-0.03277	0.0491173	0.0249763	-0.151618	0.0334523	-0.153034	0.0859943	0.0781126	-0.0227835	0.00225146	0.00538391	0.0255946	0.112732	0.117557	-0.122083	0.0791404	0.0781945	0.00718412
